loan_amnt,int_rate,emp_length,annual_inc,delinq_2yrs,earliest_cr_line,total_acc,total_bal_ex_mort
25000,8.18,8,159000,5,7602,56,62345
6650,18.54,4,67000,0,7541,13,44047
20000,9.17,10,54000,1,4710,19,6074
15000,19.19,10,72200,0,5593,25,48935
35000,15.99,10,95000,1,6840,20,15706
10000,7.89,2,33000,0,5318,11,9681
11875,19.52,10,34400,1,5928,38,66154
15000,14.85,7,130000,1,5440,58,86787
26400,5.32,5,150000,0,10919,28,81403
9600,9.99,10,34000,0,5714,23,8252
10000,12.69,8,62000,0,4741,24,33253
14000,11.53,1,35000,0,3706,22,75460
9000,10.99,1,60320,0,7205,35,22102
4800,16.99,1,20000,0,2488,7,11544
6000,12.29,0,19236,0,7024,16,2109
20000,15.61,1,148000,0,4041,36,222102
30000,23.99,1,85000,0,10341,37,182465
9000,8.67,7,130000,2,5137,14,28603
6000,11.53,2,50000,1,12472,20,26272
11850,17.57,10,35000,1,6628,18,15244
21000,9.17,8,110000,0,5593,40,65240
5400,6.49,10,50000,0,4283,13,6790
4300,8.18,2,30000,0,2975,5,10035
15000,12.29,4,60000,0,3036,19,26651
12000,12.69,1,50000,0,4191,12,71925
35000,16.55,2,118884,2,7724,35,138662
31200,20.99,5,120000,0,4984,30,65444
4675,17.86,3,15600,0,3219,14,4208
18000,15.61,1,95000,0,10341,35,95213
20000,13.33,10,55000,0,5045,22,24431
4800,7.26,10,55000,0,7389,12,16088
15000,6.49,8,40000,0,11315,32,14998
15000,9.99,10,68000,2,9642,29,39406
10000,8.38,8,60000,0,7571,20,31380
24000,8.18,10,150000,0,6018,33,141959
5500,13.66,3,38000,0,5318,24,31477
26000,6.92,1,175000,0,11162,34,147428
19200,8.18,1,120000,0,10738,45,127835
15200,18.2,10,55000,0,5532,13,36574
18000,13.99,10,45196.8,1,6659,24,3321
35000,9.99,10,155100,0,5867,17,93528
6750,12.29,1,25000,0,5259,21,14854
20000,6.24,3,93000,0,3979,22,31715
12000,14.31,10,60000,0,8150,16,18229
5600,9.76,9,78000,0,4710,21,27043
15000,11.99,2,55000,0,6202,19,89720
18025,14.65,2,41000,1,7205,35,49302
10700,7.26,3,68000,0,3311,15,23639
6500,8.38,10,102932,0,6233,46,133376
14400,12.69,3,72000,0,5744,29,64557
25000,17.57,1,65000,0,3888,32,82631
8500,7.26,10,53296,0,8789,21,17731
15000,13.33,7,65000,0,3553,20,41420
4950,16.55,4,80000,1,7632,45,52037
35000,9.99,10,360000,0,11072,35,90362
18000,8.18,2,46000,2,3767,30,67637
12800,6.24,1,100000,0,6141,31,60647
32000,9.99,9,137000,0,5563,33,43034
12000,9.17,10,60486,0,7663,49,87839
27500,27.88,10,55000,0,5744,54,114982
11000,8.19,7,90000,2,6445,17,25358
11200,17.14,6,54000,0,4467,29,22406
20000,12.29,10,213000,0,5928,30,94622
10000,10.99,1,55062,0,8209,11,15226
26000,7.26,2,75000,0,8362,20,28925
8000,6.92,7,82000,0,4741,33,40480
19575,23.99,7,70000,1,4649,34,54520
24000,19.99,7,86320,1,4436,20,97851
15000,9.49,3,70000,0,6324,31,39657
12000,9.17,10,45000,2,8605,54,40148
10000,12.88,1,39400,0,4283,11,61622
15000,7.26,8,50000,0,2276,11,27049
21000,8.38,10,77843,0,8424,18,36321
19800,12.99,10,45000,0,5897,14,40203
9000,6.24,10,102000,0,8393,62,152862
10000,11.53,10,66000,0,2396,11,53143
35000,10.99,10,130000,0,8181,23,58502
35000,14.65,10,190000,2,16702,26,43114
21000,16.55,10,132000,0,9489,21,22279
7950,15.61,0,25750,2,8332,51,17108
5000,6.24,10,55000,0,9489,21,22242
35000,14.65,10,120000,0,8880,24,31588
30000,13.18,3,80000,0,9823,25,36186
10000,20.99,1,200000,0,8940,21,12828
15000,17.57,10,70000,0,7113,32,62167
13550,9.17,10,88000,1,6963,24,77945
10400,13.99,2,35000,0,4863,14,16321
30625,13.33,10,110000,1,11741,41,54014
26000,12.29,1,90000,0,7085,39,53957
3000,13.99,10,94199,1,5287,35,95364
35000,12.29,4,90000,0,4984,26,60728
10000,13.99,6,44000,0,3280,10,40982
24000,11.99,1,60000,0,4772,36,59634
35000,16.99,10,127000,8,7997,55,114519
12000,12.59,5,24000,0,8271,38,10695
25000,9.17,10,140000,0,6748,17,62313
10000,12.69,10,50000,0,8028,36,7547
12000,11.53,8,33000,0,8546,15,37439
13425,16.99,2,92000,0,9701,42,82643
12000,8.18,0,75000,1,9550,44,122183
6000,7.89,4,44070,0,5624,17,19662
12000,13.33,9,155000,1,8150,31,46781
20000,9.99,10,132000,0,12442,43,96722
10000,7.89,1,30000,0,5045,22,107589
30000,10.99,7,80000,0,5624,77,139234
24000,11.53,10,145000,0,8028,47,84461
15000,13.33,5,55000,1,6080,14,38445
7000,6.89,10,75000,3,14176,31,27725
4500,10.99,1,46000,0,2184,7,11303
17450,5.32,7,95000,0,4436,14,24578
8000,6.99,9,60000,1,5014,14,34583
9600,12.29,10,46000,0,8271,13,16953
14400,19.99,5,40000,0,4588,31,63256
24000,8.18,1,83000,0,6536,35,40516
10000,7.89,4,85000,0,6049,32,44170
6000,9.99,2,85000,0,3949,14,23813
18200,7.26,2,70000,0,5805,25,42523
17500,5.32,5,125000,0,5440,45,207622
3200,15.61,8,75000,2,5440,19,12979
15350,13.18,3,32000,0,7602,14,28974
7000,8.18,10,65000,5,9367,29,7765
8000,7.89,10,60000,0,5410,28,22355
16000,14.65,8,61000,2,5440,46,70827
6650,19.99,9,86000,0,4741,11,10929
12000,12.05,4,52000,0,5045,15,31503
24000,13.33,10,120000,0,7602,50,124472
9000,14.65,2,156900,0,5137,42,152658
25925,17.57,10,114000,0,10554,39,118292
18000,13.33,6,49920,2,4741,24,48858
16000,13.99,2,52000,0,5014,23,12269
11000,23.99,3,79728,0,11649,5,53971
3200,18.84,7,30000,0,5744,18,28959
24000,8.18,10,137000,0,6659,26,75377
21000,8.18,10,85000,0,5744,17,34042
7000,12.29,4,110000,0,4010,14,23637
19000,8.18,7,84000,2,7967,24,62658
15000,12.69,1,40000,0,4557,25,37525
22000,13.33,7,63000,0,7510,19,52237
12000,6.68,1,42500,1,5744,17,3
12000,12.59,3,90000,0,1575,7,26405
23475,18.99,10,52000,0,5624,64,69488
14000,6.89,5,42999,0,5167,21,17669
12000,8.49,4,85000,0,7085,13,36281
20000,9.17,1,75000,0,11741,33,55203
3000,12.69,0,42000,0,5867,12,13783
30000,7.26,0,94000,0,10280,18,102302
28000,19.19,2,75000,0,9611,19,33428
20000,8.38,10,85000,0,9216,23,22776
9500,12.69,3,42500,0,7236,5,20015
12000,9.17,2,75000,0,4253,22,32460
17075,8.18,2,90000,0,4680,30,142741
5000,9.99,10,42000,0,4314,28,14397
8850,11.53,1,33600,1,7419,38,43792
35000,17.57,10,100000,0,7997,12,27050
21350,19.99,10,54000,0,6080,32,49342
15000,15.59,6,35500,1,5624,30,39097
15000,19.99,3,100000,0,9093,29,84797
28000,8.19,10,130000,0,8150,28,48251
6825,16.99,2,65000,0,7571,31,30578
5600,9.17,5,35000,0,6355,20,9696
6725,13.67,0,15317,0,3888,11,9734
13625,16.99,6,75000,0,2702,16,57911
11200,12.59,10,92000,0,2730,9,61646
3200,13.33,4,70000,1,7816,27,41135
18000,8.19,10,106000,0,5593,27,38037
11000,17.57,10,55000,0,5471,17,27992
2000,13.67,3,90000,1,6932,36,43322
14400,12.69,3,90000,0,4406,18,47677
8000,13.33,7,24000,0,4102,18,11986
6900,15.99,10,75000,1,6171,31,82913
16000,5.32,5,45000,0,8758,30,57741
28000,6.24,10,125000,0,7906,48,102176
28000,9.99,3,150000,0,8120,46,150198
19500,6.39,1,55000,0,5106,9,31198
9700,14.65,10,87000,0,5379,23,24909
8425,9.8,1,115000,0,7906,15,8215
28000,6.99,4,175000,0,5502,12,40283
14000,6.03,10,180000,0,11833,16,2128
28000,7.89,10,137936,0,10097,49,98465
8400,15.61,1,47500,0,4741,23,63357
20000,13.18,10,85000,0,6233,22,57135
35000,17.57,10,98000,0,7085,17,6
25000,13.33,7,70000,0,4710,44,119891
12000,5.32,1,95000,0,6567,24,5633
5000,9.99,0,51182,0,4833,20,18030
5000,7.89,4,35000,0,4497,10,4370
12000,12.69,4,66560,1,2914,13,29124
25000,5.32,2,170000,0,6233,26,55791
24000,8.38,3,129000,0,4710,19,56689
19000,8.18,0,52000,0,5958,9,18716
18000,12.29,6,60000,0,5502,30,38821
12800,14.65,10,64000,0,4375,22,52890
14000,7.89,5,68800,0,11042,39,20722
6000,12.29,10,47000,0,1788,4,12193
6500,13.33,2,22000,1,6932,15,24203
13200,19.99,10,45000,0,5014,22,3162
24000,7.89,10,110000,2,9216,44,115942
16000,13.99,10,95000,0,6383,26,34440
22000,8.18,1,62000,0,3767,12,59723
28000,5.32,8,72000,0,4922,41,42801
35000,9.99,10,350000,1,11376,35,99551
17475,23.99,2,35000,0,5532,17,22971
12000,11.99,3,70000,0,11833,24,56950
21000,17.57,10,98000,3,8301,28,44371
13000,12.29,1,90000,0,7694,25,35026
9225,11.99,2,26366,2,5563,28,8015
20000,15.41,4,63000,0,6018,16,20799
24000,10.99,3,80000,0,4314,21,30321
23000,6.49,10,64400,0,10524,27,51534
5150,13.66,1,35000,0,3737,8,25760
8950,16.55,10,40000,1,5532,21,8782
19200,11.53,1,80000,1,7450,23,26108
8000,8.18,0,38000,4,9397,18,22582
5600,9.17,1,55000,0,10766,9,12410
11200,18.84,5,40000,0,2123,11,9011
10000,8.18,5,143000,0,5563,53,176685
11000,13.99,10,80000,0,3553,8,17990
15000,9.17,3,55000,0,6049,47,145254
15850,17.57,10,55000,2,3706,16,33941
8000,6.03,6,95000,0,5228,7,17058
24000,14.99,3,110000,0,6202,20,28842
6000,7.49,10,67000,0,5471,21,45986
10000,8.38,1,33000,0,5045,25,9980
35000,19.99,7,118000,0,5744,27,97018
6000,7.26,4,66560,0,4406,14,36532
24625,7.89,4,115000,0,9520,50,303120
15000,7.26,8,110000,0,6202,9,25965
15000,14.33,8,109000,0,4041,44,310204
35000,21.99,10,120000,0,4497,23,131894
30000,15.61,10,86000,1,8424,46,45919
13000,8.18,2,55000,0,8181,15,38601
25000,10.99,7,50000,0,4649,17,28076
18000,15.61,10,88000,0,5471,38,221018
12300,12.39,3,85000,1,12745,23,72894
21000,18.25,10,48000,0,5593,22,37458
10000,12.69,5,102000,0,3341,46,96305
9000,7.26,3,40000,0,4497,40,17910
26000,12.99,8,92000,1,5198,35,33680
9000,5.32,10,90000,0,13780,19,20344
15000,7.26,10,48000,4,6963,48,34512
6500,9.17,2,35000,1,3280,26,31805
8000,7.26,7,46000,0,9915,48,70244
25000,7.89,9,115000,0,3127,20,14575
10000,13.66,4,45000,0,5928,38,32139
15550,19.99,2,60000,0,5106,21,49089
26375,13.33,10,75000,0,5259,15,16230
8000,5.32,9,32000,0,6080,41,8530
19575,15.99,1,68000,0,5775,28,45845
20000,9.99,10,65000,0,6202,46,129748
15000,16.55,10,55000,0,4406,19,58473
25000,7.26,10,102000,0,5502,25,55119
22800,16.99,0,60000,2,5714,46,12560
25000,16.55,10,125000,0,4619,24,47296
20000,8.67,1,55000,0,3280,27,46504
7500,13.99,2,20000,0,1422,11,34809
12000,10.99,3,40000,0,8181,21,18108
24000,8.18,10,82500,0,4984,43,67357
10000,16.55,10,68000,0,5928,29,75647
2000,17.86,1,25000,0,3280,21,36666
30000,11.53,10,125000,0,18832,47,45632
24000,13.33,10,82000,0,8120,30,62590
24000,12.29,1,185000,0,5624,29,181650
10000,12.88,8,56000,0,4710,20,67386
1000,8.67,9,42000,0,4953,14,35030
28000,7.89,1,200000,0,8819,37,105395
4500,12.05,2,23199,0,4557,5,3974
21600,9.49,3,45000,0,4833,27,23124
20150,13.33,10,140000,0,5775,46,93637
25000,9.17,10,140000,0,4953,12,46571
8000,9.17,3,37000,1,4953,28,21772
6500,9.99,0,75000,1,7085,23,44647
9000,9.99,10,85000,0,7175,21,23448
15000,6.49,2,105000,0,6049,52,19354
10000,19.99,0,59000,0,3949,36,15002
8000,10.99,10,35000,1,8059,49,9172
2000,6.89,3,70000,0,4344,18,72763
21000,20.99,8,50000,0,9063,20,37249
8775,16.99,3,70000,0,12957,17,16012
20000,10.99,1,63000,0,4406,28,51691
8150,8.18,0,24948,0,15941,21,9153
33600,21.67,2,87000,0,5167,41,36332
30000,14.33,3,80000,0,5106,23,57392
25500,19.99,9,58000,0,7113,19,48303
12000,9.76,8,37000,0,2853,11,11940
9125,13.99,4,38244,0,3979,23,59722
20000,9.17,9,100000,0,1788,12,23143
35000,10.99,10,150000,0,9489,51,416193
20000,12.29,10,115000,1,6475,18,28488
7000,6.03,10,65000,0,5683,40,92315
25000,8.18,10,130000,0,13507,56,86332
35000,17.57,7,350000,0,7755,47,86601
15750,14.31,2,50000,0,2153,4,28559
22000,10.64,10,92440,1,4467,32,56367
9000,11.44,2,30000,0,3006,16,52164
35000,12.69,4,320000,0,5502,25,59947
10000,17.57,7,40000,0,4922,19,29105
15000,8.18,10,120000,2,7967,42,23469
14000,7.89,1,83000,0,8393,19,31263
9000,5.93,10,56000,0,11315,44,24959
10000,11.53,6,37000,0,8240,31,53367
15300,16.99,10,45000,0,5805,24,42112
22000,8.67,1,57000,0,5836,38,71120
15000,24.99,3,50000,0,1850,10,42128
5000,10.99,6,25000,0,5744,21,13856
19200,11.99,7,67000,0,4528,26,19399
12000,7.49,1,64000,0,5867,37,90654
14000,15.59,10,92000,1,7694,25,18582
21275,19.52,8,65000,0,4833,48,68505
10000,12.69,10,34000,0,4071,21,46138
9000,11.53,10,39520,0,6202,16,19674
35000,18.55,10,88000,0,8789,15,88307
1000,17.86,5,35000,0,3402,21,34634
11100,10.99,10,75000,1,5744,19,36175
28000,10.99,9,215000,0,7450,44,74708
17325,12.69,9,68500,0,6414,30,36767
4600,19.52,2,65000,1,2549,8,7860
8400,7.26,8,62000,0,4344,33,43849
10400,16.99,0,48000,0,10250,23,37457
28625,19.52,10,67490,0,8240,32,85903
10000,10.99,2,100000,0,3949,32,50549
3775,6.24,8,40000,0,4375,18,35514
6000,16.55,10,75000,0,7085,39,43207
17400,15.61,4,48000,0,4344,32,143135
18000,6.39,2,84000,0,8332,25,17295
16000,13.66,1,38700,0,4649,14,43795
10000,9.99,2,60000,0,8059,31,27821
7500,16.59,3,50000,1,4406,31,309124
30000,9.17,10,114975,0,7844,35,54053
21125,12.59,9,45000,0,5198,11,39233
30000,9.99,10,158000,0,4314,33,65631
1750,20.99,10,21000,0,4741,9,36495
11000,5.32,8,80000,0,12929,14,44977
16000,13.67,5,42516.96,0,6628,24,59984
19000,12.69,3,83000,0,4071,31,63572
18000,14.65,9,100000,3,6383,24,35314
16000,13.33,2,47500,0,5958,21,58002
18900,16.99,4,42000,1,8301,32,1555
5400,15.59,8,52000,0,3826,8,10204
9000,16.99,7,55000,0,7632,26,94776
15000,7.89,6,60000,0,5989,9,17607
6600,10.99,10,120000,1,9002,19,66422
12000,14.31,3,47000,0,6628,25,13900
12000,13.33,10,93000,2,12411,36,46977
5000,6.92,10,60000,2,13719,26,3056
15000,13.99,10,59000,0,2853,22,31804
18000,11.44,5,66300,0,7632,10,37317
10000,6.89,2,90000,0,7450,13,20973
8000,14.31,1,166000,1,8393,28,45443
35000,17.57,10,125000,0,7510,26,64714
6000,8.18,6,51000,0,10401,33,24729
6350,12.59,8,85000,2,8850,15,24361
4000,13.66,8,75000,0,5045,27,59323
20000,13.99,10,78000,1,6080,22,29883
16000,11.53,5,255000,4,6659,24,381819
35000,6.89,3,210000,0,5744,38,135360
18000,9.99,3,85000,1,9520,19,276777
12250,18.55,10,60000,0,10738,28,40320
24000,13.18,10,145000,1,14876,51,185300
17975,18.54,10,79600,0,10889,33,49144
8000,6.92,2,40000,1,6932,30,52436
12425,14.65,10,38000,0,9915,21,66312
13000,17.57,0,42720,0,15394,21,26551
21000,14.31,5,88000,1,6779,34,19432
7000,9.17,7,96000,0,6963,37,106416
10000,8.18,6,27333,0,6171,24,42253
8000,13.66,8,70000,0,5137,5,20368
35000,9.17,10,266000,0,10311,21,114199
7500,11.22,10,150000,0,4802,21,73236
4000,11.22,10,79000,5,11072,21,27127
15000,14.31,3,60000,0,3036,15,20362
17600,11.22,1,75000,0,5624,53,206227
2000,12.29,3,51000,0,3096,15,30039
10000,8.18,10,63872,0,4863,14,8810
20000,13.99,10,101200,0,3676,17,32279
25000,18.84,10,78000,0,5836,17,46481
20000,7.26,10,78000,0,7663,16,26945
5000,8.18,10,36000,1,5989,19,9789
15000,15.61,10,100000,1,8850,18,33869
13375,12.29,1,41000,0,5532,15,39910
16700,13.33,9,42000,0,6171,20,14181
2000,8.18,10,47610,0,7755,8,899
5000,12.59,9,35000,0,3158,12,26451
14000,14.65,3,56000,0,7205,34,15186
20000,17.86,10,58000,0,5867,43,64968
4800,12.69,1,40000,2,6536,27,26479
10000,12.69,1,50000,0,3523,29,70911
20000,18.49,10,70000,0,6141,34,86085
9500,10.99,8,80000,0,7875,37,224463
5000,9.99,10,40000,0,4314,10,4923
12000,14.31,5,63000,1,4467,32,25297
19200,15.41,10,50000,0,12199,18,46516
12000,13.99,1,50000,0,6202,17,76324
10000,9.17,1,35000,0,5014,18,12851
20125,20.99,8,70000,0,4710,39,61024
5700,7.89,8,35000,0,13110,25,41392
3000,11.53,2,25000,1,9458,42,102092
1600,19.99,10,38000,0,4863,19,27616
12000,9.17,10,100000,0,4102,10,12420
10000,10.99,10,60000,1,8697,26,52154
16000,15.61,1,36500,0,6536,20,19137
11500,11.44,10,55000,0,7510,39,18117
33000,17.86,3,80000,0,4588,17,40527
7200,12.29,10,77777,0,8059,36,95710
20000,9.99,6,55000,0,7450,21,17208
8000,14.48,10,115000,0,10797,17,70191
18000,12.29,2,60000,0,11954,37,141133
19450,21.99,9,69000,0,4406,62,78720
20000,12.29,10,50000,0,10646,23,17682
7175,15.77,2,24960,0,2853,20,24293
11550,12.29,5,49572,0,9854,21,57476
12000,5.32,6,70000,0,7936,27,50112
11500,18.55,2,36000,0,3219,8,28336
35000,11.53,10,84000,0,9063,28,78862
18000,13.99,8,72772,0,5471,13,52154
28000,6.24,7,310000,1,5624,11,38138
12800,18.25,2,40000,0,4191,19,21285
25000,17.14,10,50469,0,10828,32,73535
11000,16.55,5,44116,5,8209,28,23502
3000,12.99,10,42000,1,14115,31,28854
6000,9.99,2,40000,0,1850,9,33901
5000,7.89,10,55000,0,8515,30,23340
15000,12.99,7,30000,0,4163,10,7101
6000,12.29,10,41000,0,8485,16,30052
21000,9.99,7,85000,1,6202,22,77672
2800,13.33,10,101000,0,7632,49,99277
3000,10.49,6,31000,0,8059,23,19749
15000,8.18,10,75000,0,5349,29,16727
22000,6.68,2,98000,2,10919,34,53594
24000,6.92,9,70000,1,16368,20,26840
5000,7.89,4,40000,0,7205,18,15260
10000,24.99,2,86000,0,3372,7,27162
5000,9.99,10,43000,0,5593,14,81734
1000,14.31,3,32000,1,4467,58,154237
17500,6.39,10,80800,1,11772,25,41023
1500,8.67,0,75000,0,7479,25,31839
16000,13.33,10,240000,1,10372,31,59144
16000,5.93,2,93069,0,10919,24,15067
10800,18.25,2,65000,0,4283,18,27704
12000,11.99,6,70000,0,5471,31,59153
15000,16.55,10,62000,0,5683,32,28695
16800,15.59,6,42000,0,5106,14,44000
15700,25.8,5,144500,0,9520,45,102890
20000,18.55,10,95000,0,5958,39,130486
21000,5.93,10,80000,0,8150,18,55333
10850,18.25,3,80000,0,4314,23,109800
5875,16.99,6,58000,0,10554,27,9886
30000,10.99,10,90000,1,7997,19,15338
8000,5.32,10,75000,0,8393,22,7078
15000,13.33,5,35000,0,6233,25,10016
10000,7.89,1,52000,0,4710,41,58497
16000,12.69,2,35000,0,3006,6,13763
20000,9.99,6,78000,3,6233,43,44756
1000,7.89,0,17004,0,4191,16,3625
10000,8.18,10,52000,0,4222,23,23903
16000,11.99,5,47500,0,4191,23,53187
30000,10.99,0,95000,1,10311,39,64628
4000,13.67,1,38000,0,4314,19,27947
12525,7.26,10,62000,0,7724,34,41278
30000,13.99,8,78000,0,6628,63,111477
12300,19.52,1,38596.8,0,1880,6,15724
35000,12.59,1,75000,0,14298,36,41076
28000,13.33,7,100000,0,5836,13,86550
28000,7.89,10,102000,1,9002,38,83316
10000,11.53,2,36000,0,4649,4,12467
6000,11.53,10,34000,0,6049,11,3866
8000,11.53,10,18000,2,8332,26,7804
16000,14.99,10,52500,0,14176,35,49614
10000,7.89,3,100000,0,5652,37,43292
9000,9.17,1,95600,0,6110,14,41235
16000,9.17,10,55000,0,9336,12,205123
15000,16.99,4,38500,0,4772,18,64521
24650,24.99,10,70000,1,5989,14,33780
15000,10.99,10,54000,0,5287,12,10796
20000,8.18,4,115000,0,4802,13,39025
10000,9.99,10,50000,0,7450,47,60991
18225,17.86,4,43500,0,3584,17,41925
3400,9.17,10,103000,0,6963,24,241887
9600,11.53,1,120000,0,8697,14,41473
20050,19.24,5,56000,0,4497,13,45537
25250,10.99,10,80000,0,6383,43,110010
5600,10.64,10,55000,0,3584,34,16827
20350,13.99,2,125000,1,6324,36,111262
20000,16.55,0,56000,0,5410,48,50212
12900,10.49,6,47000,0,4010,10,81594
14500,16.55,0,43000,1,6141,18,8892
6000,10.99,4,108000,3,10158,27,33356
35000,27.88,2,96000,3,4102,20,115830
35000,8.18,7,90000,0,5744,25,29906
3500,12.69,1,21300,0,4314,13,6389
11900,18.55,5,35000,0,2092,12,37138
32000,16.99,10,82000,0,10463,40,142753
11300,19.99,6,39254,0,4741,24,10236
20000,8.18,10,135000,0,9277,64,110246
9000,12.29,10,72000,0,7419,51,88827
6400,5.32,2,125000,3,7479,24,57214
15000,19.19,2,60000,0,5775,25,25604
9000,9.17,10,112000,0,5045,15,46581
12000,7.49,2,81400,0,7936,36,100466
15000,17.14,9,60000,0,3645,13,52376
8000,8.38,10,68000,0,6294,21,17114
24000,9.17,1,150000,0,5106,21,60383
15000,10.99,3,75000,1,5349,25,53441
3500,9.99,10,47000,0,4191,28,41894
9625,8.18,0,72000,0,17859,24,42950
20000,10.99,10,70000,1,6567,14,2785
26625,13.99,1,83000,0,6871,31,70966
5500,9.17,3,45000,0,7358,14,19408
12500,13.99,10,70000,0,9216,28,23083
11000,14.48,10,25000,0,3918,12,15635
20000,11.48,10,250000,0,6049,37,98638
18000,21.67,10,120000,0,4132,27,72814
13825,7.49,10,65500,2,11833,34,41713
10000,7.26,10,90000,0,5744,18,36882
8000,12.69,10,145000,0,5471,6,16808
28325,12.29,10,80000,0,5259,61,65102
10000,12.69,2,51000,3,10066,23,155885
15000,9.17,2,60000,0,6840,14,43476
12000,26.77,10,40000,0,4010,12,12224
15000,19.19,2,60000,1,5867,23,49401
10000,18.84,1,40000,0,4283,13,8575
24000,11.53,5,290000,0,9762,18,115212
35000,12.69,10,84000,1,8089,24,38923
9650,14.65,4,23000,0,1850,5,2833
35000,17.57,10,100000,0,11193,31,83152
18000,6.24,6,147000,0,7541,20,17347
5000,12.29,2,64000,4,4010,17,34975
12000,16.99,2,53000,0,4680,35,129452
4200,7.89,1,80000,0,3158,14,15383
17000,11.53,0,44000,0,8271,28,15838
5500,12.29,1,32000,0,7724,13,28903
20000,13.99,3,84000,1,8697,30,86997
15000,13.33,7,60000,0,6901,25,47156
5000,10.99,10,50000,0,4436,12,24043
10000,12.39,5,50000,2,8271,39,136873
3000,9.99,3,68000,0,6263,14,39918
23875,17.86,1,52000,0,5624,13,47365
18000,9.17,10,40000,0,5167,23,26633
20000,5.32,10,110000,0,10341,33,101814
6500,7.89,1,65000,1,4649,17,38670
20000,8.67,9,125000,0,4041,15,21260
35000,9.17,10,101000,0,8059,43,70399
16000,6.24,3,53000,0,3798,32,57215
35000,10.99,10,91855,0,6506,26,107169
2500,6.24,10,19000,0,7479,13,4895
14000,9.99,1,55000,1,6628,49,192153
13000,16.55,3,55000,0,3645,45,59313
25000,15.61,7,85000,0,5198,13,51389
6000,12.39,10,85000,0,8789,41,77669
21000,20.49,10,68500,1,6475,19,49211
8500,6.92,10,135000,0,13446,35,66519
21450,16.55,2,95000,0,6689,26,89251
5875,13.67,9,95000,1,5106,10,34890
22475,18.25,5,45000,0,9823,33,37671
20000,18.25,10,65000,1,7479,28,63450
25000,7.89,8,105000,0,9550,8,45097
17000,15.61,10,55900,0,3798,11,16249
17000,15.61,10,52000,0,3311,24,34297
35000,18.55,4,88054,0,6233,58,184456
15000,7.89,10,55000,0,15759,12,62159
12000,12.69,1,90000,1,10372,14,35232
22400,9.99,10,70000,0,4314,23,82676
14000,6.24,3,95000,0,4375,24,39350
10000,8.38,10,62000,0,5624,28,30358
4100,15.61,2,27500,3,9216,28,80329
10000,13.66,8,24678,0,2337,12,10112
10000,6.39,3,65000,0,6475,35,41508
20750,25.8,10,65000,0,4375,35,90391
18000,18.55,5,50000,0,6141,15,27262
10900,20.99,0,26000,0,3492,11,26597
16000,8.38,3,140000,1,5075,23,64745
3500,12.29,10,230000,2,12380,41,83791
15000,8.18,3,75000,2,4894,14,19900
35000,18.25,7,150000,1,6383,57,217207
10000,15.61,10,35000,0,5045,9,36393
15000,20.99,4,64500,0,10311,46,54708
11000,15.61,0,31500,0,2245,12,28081
24000,18.2,1,75000,0,3584,14,55138
10000,12.69,1,38085.12,1,4191,23,35016
29975,10.49,10,60000,0,6475,13,49172
8000,6.92,3,140000,0,1758,10,27071
25000,13.33,5,150000,0,6171,10,190669
13600,10.99,8,125000,0,6202,52,92934
30000,19.19,10,100000,0,7541,29,105750
